PhraseId	SentenceId	Phrase	Sentiment	sentiment
112089	5950	the auditorium feeling	2	neutral
112090	5950	auditorium feeling	2	neutral
112091	5950	dizzy , confused , and totally disorientated	0	negative
112092	5950	dizzy	1	neutral
112093	5950	, confused , and totally disorientated	1	negative
112094	5950	confused , and totally disorientated	1	negative
112095	5950	, and totally disorientated	1	neutral
112096	5950	and totally disorientated	1	neutral
112097	5950	totally disorientated	1	neutral
112098	5950	disorientated	1	neutral
112099	5951	Like the series , the movie is funny , smart , visually inventive , and most of all , alive .	2	positive
112100	5951	Like the series	2	neutral
112101	5951	, the movie is funny , smart , visually inventive , and most of all , alive .	4	positive
112102	5951	the movie is funny , smart , visually inventive , and most of all , alive .	4	positive
112103	5951	is funny , smart , visually inventive , and most of all , alive .	4	positive
112104	5951	is funny , smart , visually inventive , and most of all , alive	3	positive
112105	5951	is funny , smart , visually inventive , and most of all ,	4	positive
112106	5951	is funny , smart , visually inventive , and most of all	4	positive
112107	5951	is funny , smart , visually inventive , and most	4	positive
112108	5951	funny , smart , visually inventive , and most	3	positive
112109	5951	funny , smart , visually inventive , and	4	positive
112110	5951	funny , smart , visually inventive ,	4	positive
112111	5951	funny , smart , visually inventive	3	positive
112112	5951	funny , smart ,	3	positive
112113	5951	funny , smart	4	positive
112114	5951	visually inventive	3	positive
112115	5952	Jacquot has filmed the opera exactly as the libretto directs , ideally capturing the opera 's drama and lyricism .	3	positive
112116	5952	has filmed the opera exactly as the libretto directs , ideally capturing the opera 's drama and lyricism .	4	positive
112117	5952	has filmed the opera exactly as the libretto directs , ideally capturing the opera 's drama and lyricism	4	positive
112118	5952	filmed the opera exactly as the libretto directs , ideally capturing the opera 's drama and lyricism	4	positive
112119	5952	filmed the opera exactly	2	positive
112120	5952	as the libretto directs , ideally capturing the opera 's drama and lyricism	3	positive
112121	5952	the libretto directs , ideally capturing the opera 's drama and lyricism	3	positive
112122	5952	the libretto	2	neutral
112123	5952	libretto	2	neutral
112124	5952	directs , ideally capturing the opera 's drama and lyricism	3	positive
112125	5952	directs , ideally	3	positive
112126	5952	directs ,	2	neutral
112127	5952	ideally	3	positive
112128	5952	capturing the opera 's drama and lyricism	3	neutral
112129	5952	the opera 's drama and lyricism	3	neutral
112130	5952	the opera 's	2	neutral
112131	5952	opera 's	2	neutral
112132	5952	drama and lyricism	2	neutral
112133	5952	drama and	2	neutral
112134	5953	Philosophically , intellectually and logistically a mess .	0	positive
112135	5953	Philosophically	2	neutral
112136	5953	, intellectually and logistically a mess .	1	positive
112137	5953	intellectually and logistically a mess .	0	positive
112138	5953	intellectually and logistically a mess	2	positive
112139	5953	intellectually and logistically	3	positive
112140	5953	intellectually and	2	positive
112141	5953	logistically	3	neutral
112142	5954	The performances are all solid ; it merely lacks originality to make it a great movie .	2	positive
112143	5954	The performances are all solid ; it merely lacks originality to make it a great movie	3	positive
112144	5954	The performances are all solid ;	3	neutral
112145	5954	The performances are all solid	3	neutral
112146	5954	are all solid	2	neutral
112147	5954	it merely lacks originality to make it a great movie	1	positive
112148	5954	merely lacks originality to make it a great movie	1	positive
112149	5954	lacks originality to make it a great movie	1	positive
112150	5954	originality to make it a great movie	4	positive
112151	5954	to make it a great movie	3	positive
112152	5954	make it a great movie	4	positive
112153	5954	it a great movie	3	positive
112154	5955	Move over Bond ; this girl deserves a sequel .	4	neutral
112155	5955	Move over Bond ; this girl deserves a sequel	4	neutral
112156	5955	Move over Bond ;	3	neutral
112157	5955	Move over Bond	4	neutral
112158	5955	over Bond	2	neutral
112159	5955	this girl deserves a sequel	3	neutral
112160	5955	this girl	3	neutral
112161	5955	deserves a sequel	4	neutral
112162	5955	a sequel	2	neutral
112163	5956	Barely manages for but a few seconds over its seemingly eternal running time to pique your interest , your imagination , your empathy or anything , really , save your disgust and your indifference .	1	positive
112164	5956	manages for but a few seconds over its seemingly eternal running time to pique your interest , your imagination , your empathy or anything , really , save your disgust and your indifference .	1	neutral
112165	5956	manages for but a few seconds over its seemingly eternal running time to pique your interest , your imagination , your empathy or anything , really , save your disgust and your indifference	1	neutral
112166	5956	manages for but a few seconds	1	negative
112167	5956	for but a few seconds	1	negative
112168	5956	but a few seconds	2	negative
112169	5956	a few seconds	2	negative
112170	5956	few seconds	3	negative
112171	5956	over its seemingly eternal running time to pique your interest , your imagination , your empathy or anything , really , save your disgust and your indifference	0	positive
112172	5956	its seemingly eternal running time to pique your interest , your imagination , your empathy or anything , really , save your disgust and your indifference	1	positive
112173	5956	seemingly eternal running time to pique your interest , your imagination , your empathy or anything , really , save your disgust and your indifference	0	positive
112174	5956	seemingly eternal	2	neutral
112175	5956	eternal	2	neutral
112176	5956	running time to pique your interest , your imagination , your empathy or anything , really , save your disgust and your indifference	2	positive
112177	5956	time to pique your interest , your imagination , your empathy or anything , really , save your disgust and your indifference	1	positive
112178	5956	to pique your interest , your imagination , your empathy or anything , really , save your disgust and your indifference	2	positive
112179	5956	pique your interest , your imagination , your empathy or anything , really , save your disgust and your indifference	1	positive
112180	5956	pique your interest , your imagination , your empathy or anything ,	3	neutral
112181	5956	pique your interest , your imagination , your empathy or anything	2	neutral
112182	5956	pique	2	neutral
112183	5956	your interest , your imagination , your empathy or anything	2	neutral
112184	5956	your interest , your imagination , your empathy or	2	neutral
112185	5956	your interest , your imagination , your empathy	3	neutral
112186	5956	your interest , your imagination ,	2	neutral
112187	5956	your interest , your imagination	2	neutral
112188	5956	your interest ,	2	neutral
112189	5956	your imagination	2	neutral
112190	5956	your empathy	2	neutral
112191	5956	really , save your disgust and your indifference	1	positive
112192	5956	, save your disgust and your indifference	1	neutral
112193	5956	save your disgust and your indifference	2	neutral
112194	5956	your disgust and your indifference	0	neutral
112195	5956	your disgust and	2	neutral
112196	5956	your disgust	1	neutral
112197	5956	your indifference	1	neutral
112198	5957	The metaphors are provocative , but too often , the viewer is left puzzled by the mechanics of the delivery .	1	neutral
112199	5957	The metaphors are provocative , but too often , the viewer is left puzzled by the mechanics of the delivery	1	neutral
112200	5957	The metaphors are provocative , but	3	neutral
112201	5957	The metaphors are provocative ,	3	neutral
112202	5957	The metaphors are provocative	3	neutral
112203	5957	The metaphors	2	neutral
112204	5957	are provocative	2	neutral
112205	5957	too often , the viewer is left puzzled by the mechanics of the delivery	1	neutral
112206	5957	, the viewer is left puzzled by the mechanics of the delivery	1	neutral
112207	5957	the viewer is left puzzled by the mechanics of the delivery	1	neutral
112208	5957	is left puzzled by the mechanics of the delivery	1	neutral
112209	5957	is left	2	neutral
112210	5957	puzzled by the mechanics of the delivery	1	neutral
112211	5957	puzzled	2	neutral
112212	5957	by the mechanics of the delivery	2	neutral
112213	5957	the mechanics of the delivery	2	neutral
112214	5957	the mechanics	2	neutral
112215	5957	of the delivery	2	neutral
112216	5957	the delivery	2	neutral
112217	5958	Interesting and thoroughly unfaithful version of Carmen	3	negative
112218	5958	Interesting and thoroughly unfaithful version	2	negative
112219	5958	Interesting and thoroughly	4	positive
112220	5958	unfaithful version	2	negative
112221	5959	A terrifically entertaining specimen of Spielbergian sci-fi .	4	positive
112222	5959	A terrifically entertaining specimen of Spielbergian	4	positive
112223	5959	A terrifically entertaining specimen	4	positive
112224	5959	terrifically entertaining specimen	4	positive
112225	5959	terrifically entertaining	4	positive
112226	5959	of Spielbergian	2	neutral
112227	5959	Spielbergian	2	neutral
112228	5959	sci-fi .	3	neutral
112229	5960	Everything that was right about Blade is wrong in its sequel .	1	negative
112230	5960	Everything that was right about Blade	3	positive
112231	5960	that was right about Blade	2	positive
112232	5960	was right about Blade	3	positive
112233	5960	right about Blade	2	positive
112234	5960	about Blade	2	neutral
112235	5960	is wrong in its sequel .	1	negative
112236	5960	is wrong in its sequel	1	negative
112237	5960	wrong in its sequel	2	negative
112238	5960	in its sequel	2	neutral
112239	5960	its sequel	2	neutral
112240	5961	If you ever wondered what it would be like to be smack in the middle of a war zone armed with nothing but a camera , this Oscar-nominated documentary takes you there .	4	neutral
112241	5961	If you ever wondered what it would be like to be smack in the middle of a war zone armed with nothing but a camera	3	neutral
112242	5961	you ever wondered what it would be like to be smack in the middle of a war zone armed with nothing but a camera	2	neutral
112243	5961	ever wondered what it would be like to be smack in the middle of a war zone armed with nothing but a camera	2	neutral
112244	5961	wondered what it would be like to be smack in the middle of a war zone armed with nothing but a camera	2	neutral
112245	5961	what it would be like to be smack in the middle of a war zone armed with nothing but a camera	3	neutral
112246	5961	it would be like to be smack in the middle of a war zone armed with nothing but a camera	3	neutral
112247	5961	would be like to be smack in the middle of a war zone armed with nothing but a camera	3	neutral
112248	5961	be like to be smack in the middle of a war zone armed with nothing but a camera	3	neutral
112249	5961	like to be smack in the middle of a war zone armed with nothing but a camera	2	neutral
112250	5961	to be smack in the middle of a war zone armed with nothing but a camera	2	neutral
112251	5961	be smack in the middle of a war zone armed with nothing but a camera	2	neutral
112252	5961	smack in the middle of a war zone armed with nothing but a camera	2	neutral
112253	5961	smack in the middle of a war zone	2	neutral
112254	5961	smack	2	neutral
112255	5961	in the middle of a war zone	2	neutral
112256	5961	the middle of a war zone	2	neutral
112257	5961	of a war zone	1	neutral
112258	5961	a war zone	2	neutral
112259	5961	war zone	2	neutral
112260	5961	armed with nothing but a camera	2	neutral
112261	5961	armed	2	neutral
112262	5961	with nothing but a camera	2	neutral
112263	5961	nothing but a camera	2	neutral
112264	5961	but a camera	2	neutral
112265	5961	a camera	2	neutral
112266	5961	, this Oscar-nominated documentary takes you there .	3	neutral
112267	5961	this Oscar-nominated documentary takes you there .	3	neutral
112268	5961	this Oscar-nominated documentary	4	neutral
112269	5961	Oscar-nominated documentary	4	neutral
112270	5961	Oscar-nominated	4	neutral
112271	5961	takes you there .	2	neutral
112272	5961	takes you there	2	neutral
112273	5961	you there	2	neutral
112274	5962	An animation landmark as monumental as Disney 's 1937 breakthrough Snow White and the Seven Dwarfs .	4	neutral
112275	5962	An animation	2	neutral
112276	5962	landmark as monumental as Disney 's 1937 breakthrough Snow White and the Seven Dwarfs .	3	neutral
112277	5962	landmark as monumental as Disney 's 1937 breakthrough Snow White and the Seven Dwarfs	4	neutral
112278	5962	as monumental as Disney 's 1937 breakthrough Snow White and the Seven Dwarfs	3	neutral
112279	5962	as monumental as Disney 's 1937 breakthrough	4	neutral
112280	5962	monumental as Disney 's 1937 breakthrough	4	neutral
112281	5962	as Disney 's 1937 breakthrough	3	neutral
112282	5962	Disney 's 1937 breakthrough	4	neutral
112283	5962	1937 breakthrough	3	neutral
112284	5962	1937	2	neutral
112285	5962	Snow White and the Seven Dwarfs	2	neutral
112286	5962	Snow White and	2	neutral
112287	5962	Snow White	3	neutral
112288	5962	the Seven Dwarfs	2	neutral
112289	5962	Seven Dwarfs	2	neutral
112290	5962	Dwarfs	2	neutral
112291	5963	... the whole thing succeeded only in making me groggy .	1	positive
112292	5963	the whole thing succeeded only in making me groggy .	1	positive
112293	5963	succeeded only in making me groggy .	3	neutral
112294	5963	succeeded only in making me groggy	0	neutral
112295	5963	succeeded	3	neutral
112296	5963	only in making me groggy	1	neutral
112297	5963	in making me groggy	1	neutral
112298	5963	making me groggy	1	neutral
112299	5963	making me	2	neutral
112300	5963	groggy	1	neutral
112301	5964	The niftiest trick perpetrated by The Importance of Being Earnest is the alchemical transmogrification of Wilde into Austen -- and a Hollywood-ized Austen at that .	2	neutral
112302	5964	The niftiest trick perpetrated by The Importance of Being Earnest	3	neutral
112303	5964	The niftiest trick	3	neutral
112304	5964	niftiest trick	3	neutral
112305	5964	niftiest	3	neutral
112306	5964	perpetrated by The Importance of Being Earnest	2	neutral
112307	5964	perpetrated	2	neutral
112308	5964	by The Importance of Being Earnest	2	neutral
112309	5964	is the alchemical transmogrification of Wilde into Austen -- and a Hollywood-ized Austen at that .	1	neutral
112310	5964	is the alchemical transmogrification of Wilde into Austen -- and a Hollywood-ized Austen at that	1	neutral
112311	5964	the alchemical transmogrification of Wilde into Austen -- and a Hollywood-ized Austen at that	2	neutral
112312	5964	the alchemical transmogrification of Wilde into Austen -- and	3	neutral
112313	5964	the alchemical transmogrification of Wilde into Austen --	3	neutral
112314	5964	the alchemical transmogrification of Wilde into Austen	2	neutral
112315	5964	the alchemical transmogrification	2	neutral
112316	5964	alchemical transmogrification	2	neutral
112317	5964	alchemical	2	neutral
112318	5964	transmogrification	2	neutral
112319	5964	of Wilde into Austen	2	neutral
112320	5964	Wilde into Austen	2	neutral
112321	5964	into Austen	2	neutral
112322	5964	Austen	2	neutral
112323	5964	a Hollywood-ized Austen at that	2	neutral
112324	5964	a Hollywood-ized Austen	2	neutral
112325	5964	Hollywood-ized Austen	2	neutral
112326	5964	Hollywood-ized	2	neutral
112327	5965	If religious films are n't your bailiwick , stay away .	1	neutral
112328	5965	If religious films are n't your bailiwick	2	neutral
112329	5965	religious films are n't your bailiwick	2	neutral
112330	5965	religious films	2	neutral
112331	5965	are n't your bailiwick	1	neutral
112332	5965	your bailiwick	2	neutral
112333	5965	bailiwick	2	neutral
112334	5965	, stay away .	0	neutral
112335	5965	stay away .	0	neutral
112336	5965	stay away	0	neutral
112337	5966	Almost nothing else -- raunchy and graphic as it may be in presentation -- is one-sided , outwardly sexist or mean-spirited .	2	negative
112338	5966	Almost nothing else -- raunchy and graphic as it may be in presentation --	2	negative
112339	5966	Almost nothing else	1	neutral
112340	5966	-- raunchy and graphic as it may be in presentation --	2	negative
112341	5966	raunchy and graphic as it may be in presentation --	3	negative
112342	5966	raunchy and graphic as it may be in presentation	2	negative
112343	5966	raunchy and graphic	1	negative
112344	5966	as it may be in presentation	2	neutral
112345	5966	it may be in presentation	2	neutral
112346	5966	may be in presentation	2	neutral
112347	5966	be in presentation	2	neutral
112348	5966	in presentation	2	neutral
112349	5966	is one-sided , outwardly sexist or mean-spirited .	2	neutral
112350	5966	is one-sided , outwardly sexist or mean-spirited	1	neutral
112351	5966	one-sided , outwardly sexist or mean-spirited	1	neutral
112352	5966	one-sided , outwardly sexist or	1	neutral
112353	5966	one-sided , outwardly sexist	1	neutral
112354	5966	one-sided ,	1	neutral
112355	5966	outwardly sexist	0	neutral
112356	5966	outwardly	2	neutral
112357	5967	Rumor , a muddled drama about coming to terms with death , feels impersonal , almost generic .	1	neutral
112358	5967	Rumor , a muddled drama about coming to terms with death ,	1	neutral
112359	5967	Rumor , a muddled drama about coming to terms with death	2	neutral
112360	5967	Rumor ,	2	neutral
112361	5967	a muddled drama about coming to terms with death	2	neutral
112362	5967	a muddled drama	2	neutral
112363	5967	muddled drama	1	neutral
112364	5967	about coming to terms with death	2	neutral
112365	5967	coming to terms with death	2	neutral
112366	5967	to terms with death	2	neutral
112367	5967	terms with death	2	neutral
112368	5967	with death	2	neutral
112369	5967	feels impersonal , almost generic .	1	neutral
112370	5967	feels impersonal , almost generic	0	neutral
112371	5967	impersonal , almost generic	1	neutral
112372	5967	, almost generic	1	neutral
112373	5967	almost generic	1	neutral
112374	5968	Alan and his fellow survivors are idiosyncratic enough to lift the movie above its playwriting 101 premise .	3	neutral
112375	5968	Alan and his fellow survivors	2	neutral
112376	5968	Alan and	2	neutral
112377	5968	his fellow survivors	2	neutral
112378	5968	fellow survivors	2	neutral
112379	5968	are idiosyncratic enough to lift the movie above its playwriting 101 premise .	3	neutral
112380	5968	are idiosyncratic enough to lift the movie above its playwriting 101 premise	3	neutral
112381	5968	idiosyncratic enough to lift the movie above its playwriting 101 premise	3	neutral
112382	5968	idiosyncratic enough	2	neutral
112383	5968	to lift the movie above its playwriting 101 premise	2	neutral
112384	5968	lift the movie above its playwriting 101 premise	3	neutral
112385	5968	the movie above its playwriting 101 premise	2	neutral
112386	5968	above its playwriting 101 premise	2	neutral
112387	5968	its playwriting 101 premise	3	neutral
112388	5968	playwriting 101 premise	1	neutral
112389	5968	playwriting	3	neutral
112390	5968	101 premise	2	neutral
112391	5969	It 's a satisfying summer blockbuster and worth a look .	3	positive
112392	5969	's a satisfying summer blockbuster and worth a look .	3	positive
112393	5969	's a satisfying summer blockbuster and worth a look	3	positive
112394	5969	a satisfying summer blockbuster and worth a look	3	positive
112395	5969	a satisfying summer blockbuster and	3	positive
112396	5969	a satisfying summer blockbuster	3	positive
112397	5969	satisfying summer blockbuster	4	positive
112398	5969	satisfying summer	3	positive
112399	5970	K-19 : The Widowmaker is derivative , overlong , and bombastic -- yet surprisingly entertaining .	3	positive
112400	5970	: The Widowmaker is derivative , overlong , and bombastic -- yet surprisingly entertaining .	3	positive
112401	5970	The Widowmaker is derivative , overlong , and bombastic -- yet surprisingly entertaining .	3	positive
112402	5970	The Widowmaker is derivative , overlong , and bombastic -- yet surprisingly entertaining	2	positive
112403	5970	is derivative , overlong , and bombastic -- yet surprisingly entertaining	2	positive
112404	5970	derivative , overlong , and bombastic -- yet surprisingly entertaining	3	positive
112405	5970	derivative , overlong , and bombastic --	0	neutral
112406	5970	derivative , overlong , and bombastic	1	neutral
112407	5970	, overlong , and bombastic	0	neutral
112408	5970	overlong , and bombastic	0	neutral
112409	5970	, and bombastic	2	neutral
112410	5970	yet surprisingly entertaining	3	positive
112411	5970	surprisingly entertaining	4	positive
112412	5971	The story really has no place to go since Simone is not real -- she ca n't provide any conflict .	1	positive
112413	5971	The story really has no place to go since Simone is not real -- she ca n't provide any conflict	1	positive
112414	5971	The story really has no place to go since Simone is not real --	1	positive
112415	5971	The story really has no place to go since Simone is not real	1	positive
112416	5971	really has no place to go since Simone is not real	1	positive
112417	5971	has no place to go since Simone is not real	1	negative
112418	5971	no place to go since Simone is not real	2	negative
112419	5971	place to go since Simone is not real	2	negative
112420	5971	to go since Simone is not real	2	negative
112421	5971	go since Simone is not real	2	negative
112422	5971	since Simone is not real	2	negative
112423	5971	Simone is not real	2	negative
112424	5971	is not real	1	negative
112425	5971	she ca n't provide any conflict	1	neutral
112426	5971	ca n't provide any conflict	2	neutral
112427	5971	provide any conflict	1	neutral
112428	5971	any conflict	2	neutral
112429	5972	There is something in Full Frontal , I guess , about artifice and acting and how it distorts reality for people who make movies and watch them , but like most movie riddles , it works only if you have an interest in the characters you see .	1	positive
112430	5972	There is something in Full Frontal , I guess , about artifice and acting and how it distorts reality for people who make movies and watch them , but like most movie riddles , it works only if you have an interest in the characters you see	2	positive
112431	5972	There is something in Full Frontal , I guess , about artifice and acting and how it distorts reality for people who make movies and watch them , but	1	positive
112432	5972	There is something in Full Frontal , I guess , about artifice and acting and how it distorts reality for people who make movies and watch them ,	2	positive
112433	5972	There is something in Full Frontal , I guess , about artifice and acting and how it distorts reality for people who make movies and watch them	2	positive
112434	5972	is something in Full Frontal , I guess , about artifice and acting and how it distorts reality for people who make movies and watch them	2	positive
112435	5972	is something in Full Frontal ,	2	positive
112436	5972	is something in Full Frontal	2	positive
112437	5972	something in Full Frontal	2	positive
112438	5972	in Full Frontal	2	positive
112439	5972	I guess , about artifice and acting and how it distorts reality for people who make movies and watch them	2	neutral
112440	5972	I guess , about artifice and acting and	2	neutral
112441	5972	I guess , about artifice and acting	2	neutral
112442	5972	guess , about artifice and acting	2	neutral
112443	5972	guess ,	2	neutral
112444	5972	about artifice and acting	2	neutral
112445	5972	artifice and acting	2	neutral
112446	5972	artifice and	2	neutral
112447	5972	how it distorts reality for people who make movies and watch them	2	neutral
112448	5972	it distorts reality for people who make movies and watch them	2	neutral
112449	5972	distorts reality for people who make movies and watch them	1	neutral
112450	5972	distorts reality	2	neutral
112451	5972	distorts	2	neutral
112452	5972	for people who make movies and watch them	3	neutral
112453	5972	people who make movies and watch them	2	neutral
112454	5972	who make movies and watch them	2	neutral
112455	5972	make movies and watch them	2	neutral
112456	5972	make movies and	2	neutral
112457	5972	like most movie riddles , it works only if you have an interest in the characters you see	2	positive
112458	5972	like most movie riddles	2	positive
112459	5972	most movie riddles	2	positive
112460	5972	movie riddles	2	neutral
112461	5972	riddles	2	neutral
112462	5972	, it works only if you have an interest in the characters you see	2	neutral
112463	5972	it works only if you have an interest in the characters you see	2	neutral
112464	5972	works only if you have an interest in the characters you see	2	neutral
112465	5972	only if you have an interest in the characters you see	2	neutral
112466	5972	if you have an interest in the characters you see	2	neutral
112467	5972	you have an interest in the characters you see	3	neutral
112468	5972	have an interest in the characters you see	3	neutral
112469	5972	an interest in the characters you see	2	neutral
112470	5972	an interest	3	neutral
112471	5972	in the characters you see	3	neutral
112472	5972	the characters you see	2	neutral
112473	5973	An unsuccessful attempt at a movie of ideas .	1	neutral
112474	5973	An unsuccessful attempt at a movie of ideas	1	neutral
112475	5973	An unsuccessful attempt at a movie	0	neutral
112476	5973	An unsuccessful attempt	1	neutral
112477	5973	unsuccessful attempt	1	neutral
112478	5973	unsuccessful	0	neutral
112479	5973	at a movie	2	neutral
112480	5974	Many shallower movies these days seem too long , but this one is egregiously short .	2	positive
112481	5974	Many shallower movies these days seem too long , but this one is egregiously short	2	positive
112482	5974	Many shallower movies these days seem too long , but	2	positive
112483	5974	Many shallower movies these days seem too long ,	1	positive
112484	5974	Many shallower movies these days seem too long	1	positive
112485	5974	Many shallower movies	2	positive
112486	5974	shallower movies	2	neutral
112487	5974	shallower	1	neutral
112488	5974	these days seem too long	1	negative
112489	5974	seem too long	1	negative
112490	5974	this one is egregiously short	2	neutral
112491	5974	is egregiously short	1	neutral
112492	5974	egregiously short	1	neutral
112493	5974	egregiously	1	neutral
112494	5975	Did no one on the set have a sense of humor , or did they not have the nerve to speak up ?	1	neutral
112495	5975	Did no one on the set have a sense of humor , or did they not have the nerve to speak up	1	neutral
112496	5975	Did no one on the set have a sense of humor , or	1	neutral
112497	5975	Did no one on the set have a sense of humor ,	1	neutral
112498	5975	Did no one on the set have a sense of humor	0	neutral
112499	5975	Did no one on the set	2	neutral
112500	5975	no one on the set	2	neutral
112501	5975	on the set	2	neutral
112502	5975	have a sense of humor	3	neutral
112503	5975	a sense of humor	2	neutral
112504	5975	did they not have the nerve to speak up	1	neutral
112505	5975	did they not	3	neutral
112506	5975	did they	2	neutral
112507	5975	have the nerve to speak up	2	neutral
112508	5975	the nerve to speak up	3	neutral
112509	5975	nerve to speak up	2	neutral
112510	5975	to speak up	2	neutral
112511	5975	speak up	2	neutral
112512	5976	A not-so-Divine Secrets of the Ya-Ya Sisterhood with a hefty helping of Re-Fried Green Tomatoes .	1	negative
112513	5976	A not-so-Divine Secrets of the Ya-Ya	1	neutral
112514	5976	A not-so-Divine Secrets	1	neutral
112515	5976	not-so-Divine Secrets	2	neutral
112516	5976	not-so-Divine	1	neutral
112517	5976	of the Ya-Ya	2	neutral
112518	5976	the Ya-Ya	2	neutral
112519	5976	Sisterhood with a hefty helping of Re-Fried Green Tomatoes .	2	negative
112520	5976	Sisterhood with a hefty helping of Re-Fried Green Tomatoes	2	negative
112521	5976	with a hefty helping of Re-Fried Green Tomatoes	2	negative
112522	5976	a hefty helping of Re-Fried Green Tomatoes	2	negative
112523	5976	a hefty helping	2	neutral
112524	5976	hefty helping	3	neutral
112525	5976	hefty	2	neutral
112526	5976	of Re-Fried Green Tomatoes	2	negative
112527	5976	Re-Fried Green Tomatoes	1	negative
112528	5976	Re-Fried	1	neutral
112529	5976	Green Tomatoes	2	negative
112530	5976	Tomatoes	2	neutral
112531	5977	A fresh-faced , big-hearted and frequently funny thrill ride for the kiddies , with enough eye candy and cheeky wit to keep parents away from the concession stand . '	4	positive
112532	5977	A fresh-faced , big-hearted and frequently funny thrill	4	positive
112533	5977	fresh-faced , big-hearted and frequently funny thrill	4	positive
112534	5977	fresh-faced , big-hearted and frequently	3	positive
112535	5977	, big-hearted and frequently	4	positive
112536	5977	big-hearted and frequently	3	positive
112537	5977	big-hearted and	3	neutral
112538	5977	big-hearted	4	neutral
112539	5977	funny thrill	4	positive
112540	5977	ride for the kiddies , with enough eye candy and cheeky wit to keep parents away from the concession stand . '	4	neutral
112541	5977	ride for the kiddies , with enough eye candy and cheeky wit to keep parents away from the concession stand .	3	neutral
112542	5977	ride for the kiddies , with enough eye candy and cheeky wit to keep parents away from the concession stand	4	neutral
112543	5977	ride for the kiddies , with enough eye	3	neutral
112544	5977	for the kiddies , with enough eye	2	neutral
112545	5977	the kiddies , with enough eye	2	neutral
112546	5977	the kiddies ,	2	neutral
112547	5977	with enough eye	2	neutral
112548	5977	enough eye	2	neutral
112549	5977	candy and cheeky wit to keep parents away from the concession stand	4	neutral
112550	5977	candy and cheeky	3	neutral
112551	5977	candy and	2	neutral
112552	5977	wit to keep parents away from the concession stand	3	neutral
112553	5977	to keep parents away from the concession stand	2	neutral
112554	5977	keep parents away from the concession stand	2	neutral
112555	5977	keep parents away	1	neutral
112556	5977	from the concession stand	2	neutral
112557	5977	the concession stand	2	neutral
112558	5977	concession stand	2	neutral
112559	5977	concession	2	neutral
112560	5978	But the feelings evoked in the film are lukewarm and quick to pass .	1	positive
112561	5978	the feelings evoked in the film are lukewarm and quick to pass .	1	positive
112562	5978	the feelings evoked in the film	2	neutral
112563	5978	the feelings	2	neutral
112564	5978	feelings	2	neutral
112565	5978	evoked in the film	2	neutral
112566	5978	evoked	2	neutral
112567	5978	are lukewarm and quick to pass .	1	positive
112568	5978	are lukewarm and quick to pass	2	positive
112569	5978	lukewarm and quick to pass	1	positive
112570	5978	lukewarm and quick	2	positive
112571	5978	lukewarm and	1	neutral
112572	5978	lukewarm	2	neutral
112573	5979	` The film is stark , straightforward and deadly ... an unnatural calm that 's occasionally shaken by ... blasts of rage , and later , violent jealousy . '	2	negative
112574	5979	The film is stark , straightforward and deadly ... an unnatural calm that 's occasionally shaken by ... blasts of rage , and later , violent jealousy . '	3	negative
112575	5979	is stark , straightforward and deadly ... an unnatural calm that 's occasionally shaken by ... blasts of rage , and later , violent jealousy . '	2	negative
112576	5979	is stark , straightforward and deadly ... an unnatural calm that 's occasionally shaken by ... blasts of rage , and later , violent jealousy .	2	negative
112577	5979	is stark , straightforward and deadly ... an unnatural calm that 's occasionally shaken by ... blasts of rage , and later , violent jealousy	3	negative
112578	5979	is stark , straightforward and deadly ...	3	negative
112579	5979	is stark , straightforward and deadly	2	negative
112580	5979	stark , straightforward and deadly	3	negative
112581	5979	, straightforward and deadly	2	positive
112582	5979	straightforward and deadly	3	positive
112583	5979	an unnatural calm that 's occasionally shaken by ... blasts of rage , and later , violent jealousy	2	negative
112584	5979	an unnatural calm that 's occasionally shaken by ... blasts of rage , and	2	positive
112585	5979	an unnatural calm that 's occasionally shaken by ... blasts of rage ,	2	positive
112586	5979	an unnatural calm that 's occasionally shaken by ... blasts of rage	1	positive
112587	5979	an unnatural calm that 's occasionally shaken by ...	3	positive
112588	5979	an unnatural calm that 's occasionally shaken by	3	positive
112589	5979	an unnatural calm	3	positive
112590	5979	unnatural calm	2	positive
112591	5979	unnatural	1	neutral
112592	5979	that 's occasionally shaken by	2	neutral
112593	5979	's occasionally shaken by	2	neutral
112594	5979	's occasionally	2	neutral
112595	5979	shaken by	2	neutral
112596	5979	shaken	2	neutral
112597	5979	blasts of rage	1	neutral
112598	5979	blasts	3	neutral
112599	5979	of rage	2	neutral
112600	5979	rage	1	neutral
112601	5979	later , violent jealousy	1	negative
112602	5979	, violent jealousy	2	negative
112603	5979	violent jealousy	1	negative
112604	5980	What -LRB- Frei -RRB- gives us ... is a man who uses the damage of war -- far more often than the warfare itself -- to create the kind of art shots that fill gallery shows .	3	positive
112605	5980	What -LRB- Frei -RRB-	2	neutral
112606	5980	-LRB- Frei -RRB-	2	neutral
112607	5980	Frei -RRB-	2	neutral
112608	5980	Frei	2	neutral
112609	5980	gives us ... is a man who uses the damage of war -- far more often than the warfare itself -- to create the kind of art shots that fill gallery shows .	2	positive
112610	5980	gives us ... is a man who uses the damage of war -- far more often than the warfare itself -- to create the kind of art shots that fill gallery shows	2	positive
112611	5980	us ... is a man who uses the damage of war -- far more often than the warfare itself -- to create the kind of art shots that fill gallery shows	3	positive
